# profile=azure rate=1.4 seed=11 prompt_mean=2048 output_mean=6144
# arrival_ms  prompt_tokens  output_tokens
106021.2	1490	5118
106837.3	853	7015
108992.3	1940	3560
109064.2	3498	4458
110411.3	1598	4970
110509.7	1169	8570
111042.0	3621	7687
111341.0	1190	4954
114323.1	5094	6217
114621.7	680	4241
115150.6	1675	6103
115666.1	198	11523
115829.3	821	4306
116716.5	916	6180
117326.9	1633	7428
119015.3	534	7239
119604.9	553	7158
120270.7	571	4353
120896.7	478	4432
121196.6	1714	6510
123575.2	1828	5203
124492.2	64	5407
125041.6	5113	6008
126586.0	1019	7902
127503.4	650	5559
127836.1	1440	4980
128013.2	3632	7187
128916.8	3973	3864
130901.6	863	7689
131191.7	1568	4822
132980.2	5524	4740
134664.8	2925	7688
135085.8	1758	11399
135181.2	1245	4782
135997.2	770	3913
137025.9	763	9515
137197.1	1951	6357
139880.1	1123	5972
140482.7	876	6968
140703.7	2305	4567
140839.4	358	7243
142582.9	1365	6370
142876.2	4211	5976
144105.0	2472	6978
144721.6	658	11345
145752.4	614	4173
146207.2	2967	7422
146315.6	311	5530
146516.4	5874	6535
146695.3	618	4165
147334.3	1440	6175
148465.0	691	3335
149635.0	1099	3701
150577.8	1042	4298
152031.1	548	4903
152083.5	6299	4875
152611.9	651	8334
152882.4	415	6374
153159.1	12540	8856
153567.9	476	4440
153727.5	1023	6055
153877.4	596	4914
157173.9	10250	4590
157223.7	2171	4705
157552.2	780	4316
158398.3	874	3967
158880.4	439	3767
158901.7	825	6029
159708.8	354	6493
159859.6	419	5425
161182.4	751	5305
161209.8	2326	8324
161940.5	3118	7865
163983.7	2871	6330
164351.1	1144	5371
164803.5	911	5337
164923.6	1910	4272
165284.8	375	7407
166077.6	407	5451
166418.7	349	6383
166677.9	154	6149
167403.8	547	4971
169282.2	4206	6527
169635.8	179	8057
171217.9	1387	4698
171388.6	1964	5466
171836.5	2281	6795
173007.1	4046	2933
173254.5	4081	7164
173894.2	1321	5346
174804.0	1463	4851
174932.8	1399	4084
175906.2	1318	4316
176372.3	2900	6814
177200.3	914	8683
177559.5	3187	4309
178287.9	820	3212
178645.7	1912	3899
181973.2	569	5792
182216.7	788	7604
184824.5	781	6611
184921.4	3340	5833
185256.0	314	5052
185819.1	1032	7870
185889.0	528	8473
186347.1	2993	3539
187262.3	1776	9275
188797.2	2081	4374
189114.7	1396	7186
190505.0	4371	6762
192561.7	686	4827
193986.0	766	5292
196001.3	1007	4226
196204.4	3124	6574
196300.1	584	5666
196897.5	1096	8768
197093.5	3244	6801
200842.6	75	4602
201890.1	688	5251
202268.2	1908	6452
203087.7	2039	6109
204642.2	2334	6801
205057.7	480	6345
205085.7	1948	6612
207380.8	496	4074
211272.4	436	5838
212841.5	23298	6792
214249.7	1172	7422
214530.3	1735	6708
215107.7	186	7686
216470.9	585	3264
218006.7	663	4016
218827.9	6876	6796
219772.3	1225	5206
220622.3	577	6638
220739.5	2393	10511
221118.1	4194	5292
221567.0	310	4735
222016.9	1193	8316
223057.4	516	2760
224023.5	478	4688
224810.1	1254	5543
225307.6	3685	7975
225547.7	1167	7708
226014.7	349	9124
226690.2	503	4651
227636.6	128	6682
228020.8	1261	7340
231032.6	530	7603
236204.5	393	5067
236414.9	1080	4761
236489.6	315	7507
236739.6	8145	6902
237280.6	440	6110
237381.5	2588	5898
238099.4	1402	7099
238556.5	566	5552
239082.7	2589	9776
239529.0	4875	8822
239538.2	4813	4029
239563.0	577	5604
239821.5	814	11822
242325.9	1685	8278
242630.3	2248	5213
243184.6	930	5719
244729.6	325	6118
244945.1	509	4881
245485.3	380	4945
245857.4	622	6281
246413.9	1511	4931
247697.6	600	5474
248618.5	2926	3490
249873.6	1724	6778
251993.0	1700	6121
253072.4	921	5192
253456.1	1183	4399
254528.7	6404	6039
254630.6	4516	4555
255251.9	2482	8457
255277.7	1153	5811
255674.6	2209	6821
256387.2	675	4501
257110.7	1436	7484
257469.3	1752	8487
258435.7	782	7763
258675.9	701	5365
259338.8	1195	3354
259426.0	192	6350
259753.4	11201	4901
260372.4	1656	8141
262228.9	2198	11523
262477.5	1475	5093
262591.5	1322	5039
263166.9	2715	6645
264237.1	1598	5154
266467.6	504	4571
266841.7	1393	5307
269261.4	1774	6102
272894.4	136	11347
274136.3	1415	5974
274741.0	871	3464
275177.6	1334	5785
278083.9	1524	5031
279062.8	319	6813
279829.7	18706	3772
282421.4	7001	6017
283566.3	1102	7092
284278.5	1451	6928
284494.4	2793	4614
285021.5	2633	3977
285265.2	1431	7451
285478.8	864	8398
286741.7	1460	7028
286940.3	1001	5492
288200.5	2639	7473
288474.0	2384	5485
288485.3	1362	4662
290186.8	196	3279
291918.1	1219	4488
294177.5	606	5408
294473.9	781	6053
295151.9	3213	5033
295451.2	1375	4798
295733.1	1168	8193
295904.3	1161	4761
296982.1	158	5866
297487.9	996	4251
297860.6	1222	5074
299601.3	1692	6102
299928.0	3142	7427
300502.7	217	4233
300641.4	3585	4913
301197.3	5232	5859
301887.5	1994	3859
302418.9	742	7215
304303.6	1380	9926
304847.7	1314	8362
305186.6	751	9400
306238.7	914	5928
307260.2	9300	7750
307394.1	4719	11185
308740.6	9015	6762
309056.6	1083	3925
310028.5	2539	5156
310163.6	2827	8252
311868.6	3344	5214
312349.9	1339	8776
312767.0	2259	4060
312946.8	1025	4108
313434.1	1093	4534
315514.7	487	8781
316041.9	3132	5977
316987.8	1523	8883
317238.2	4401	7138
317607.0	429	3983
317981.7	502	6805
318317.5	2820	6252
319124.6	1310	4093
319536.2	3938	6274
322214.7	587	5919
322546.0	3054	9816
322933.3	945	5669
323569.9	1121	7599
323987.6	4000	3141
326426.3	2854	8252
326655.0	2823	5334
326821.8	3379	8548
327631.5	380	7068
328250.5	667	7459
329432.8	906	9286
330326.7	1607	7472
330838.4	2595	4491
331327.6	1353	10768
332036.2	254	5597
332642.4	1199	8423
333568.6	535	8079
334716.2	1058	5017
334732.2	776	4517
336073.7	3333	4867
336132.0	7778	4632
336906.0	2761	8320
337173.6	2884	5759
337553.2	4191	4890
338182.7	881	4782
339790.2	1899	4556
339948.7	703	3576
339980.1	1885	8626
340549.9	4196	4671
341265.8	2132	5736
341802.3	964	4893
341999.2	462	6266
342077.2	3736	5925
343497.2	3862	7669
343949.1	1096	5897
344439.2	1738	7620
344453.8	994	8778
344672.7	7045	8642
345067.4	958	4391
347372.5	1568	2890
347846.0	561	6367
348384.1	4542	8177
348952.6	532	11054
349111.7	1141	4813
349761.8	1858	6074
350421.2	188	9467
350459.6	681	4248
350711.9	157	3763
351333.6	1599	7339
352150.8	521	6466
352285.2	771	10619
354823.9	2761	4747
355266.7	357	5172
355299.2	1015	3767
356901.9	508	5869
357444.0	830	6658
358746.3	993	7483
359678.2	1961	7148
359793.5	3497	9188
361408.6	909	4575
362074.4	737	6048
362179.9	1691	5263
362206.3	1702	9529
362530.5	4000	4320
363332.0	696	5021
364235.2	5885	7682
364560.6	796	8423
369048.8	6257	5242
369104.4	1800	4657
369288.6	774	4686
369471.0	2676	6139
369472.0	947	4503
370583.6	1142	5439
371756.8	1138	6309
371788.0	1160	7753
372761.0	955	7240
374441.9	1093	6329
374667.7	324	3624
376174.6	1039	8125
378041.9	1668	10478
381235.4	317	6679
381244.8	1300	6533
381863.9	2295	4816
382474.7	2965	8934
382914.6	1301	5553
383896.7	724	5319
385146.9	1209	3194
385354.8	1325	6736
386329.4	615	6217
388705.5	1014	6905
388738.4	2126	6494
389048.9	3080	6360
391278.0	500	3646
391408.6	5721	7542
392104.5	973	9891
392460.4	910	7306
392569.5	644	8198
393465.9	980	6251
394517.3	2019	8374
396330.1	4637	6636
396788.4	760	5224
398414.5	5704	7834
399306.5	779	8015
399718.5	685	11349
399794.6	283	5086
399989.8	779	3854
400016.4	4043	5258
400127.1	1605	5532
400460.6	395	2313
402216.2	1557	6990
402922.4	1159	8543
403477.6	4997	4038
403940.2	1484	7364
405288.2	2375	4932
405830.9	1568	7279
407450.4	1481	3498
408225.1	2119	5952
408763.0	430	4209
409518.5	3148	12114
411918.0	819	4692
413914.5	4547	4368
414153.7	3095	7560
414682.8	1262	5457
415759.7	735	5363
415788.3	440	4123
416187.0	974	7842
416603.8	781	3555
417959.8	618	3893
419117.0	783	5100
420484.8	196	10096
423257.2	2332	4896
424841.4	1939	5905
425133.0	787	10309
426617.6	568	7035
426841.3	1013	5217
427139.3	829	5388
427185.3	873	5814
429015.7	926	5953
429108.4	3688	5842
430110.8	3980	5629
430662.5	1694	8235
431244.3	1284	6100
432138.3	1281	2507
432142.8	277	5178
432930.8	1998	9434
432952.5	1302	5651
433664.0	553	5381
434028.3	16308	7314
434207.0	1147	6389
437268.4	614	12386
437295.5	799	5128
439468.2	1156	7775
439670.0	1532	4571
439771.2	4289	7405
441200.4	5375	7692
441954.9	774	10519
442350.5	595	7215
442423.9	382	4956
442583.5	891	7238
443190.0	971	7809
445237.5	1282	6911
446505.4	1792	8141
447449.0	5591	8242
447456.2	902	8928
447661.1	1892	4977
447745.8	1775	7432
450160.1	501	4762
450633.4	628	4164
450847.0	11354	7580
452131.1	2025	6949
452665.1	2219	5916
455191.0	1128	6606
455347.9	628	4454
456851.1	3264	7054
457407.1	2776	8132
457784.0	304	6856
458725.6	1680	5982
458941.5	3437	7322
459076.1	1581	6843
461061.6	905	4964
461080.1	1343	3373
461564.9	5233	3782
462706.5	2173	6006
462999.9	982	7951
463054.7	1033	5371
463738.9	358	3901
464791.2	173	4727
465793.9	1665	4917
466213.1	641	5614
466295.1	3582	8733
466707.7	258	4734
467282.3	4156	7137
467513.4	463	9570
467940.8	699	2149
468158.8	616	4322
468200.7	1380	6101
468595.5	448	11003
469820.4	1214	6241
469920.4	1275	5616
471040.4	4892	6069
471246.7	4830	7208
471278.1	604	6257
471308.5	1592	7767
471454.7	1597	11459
472331.4	575	3743
472521.8	8044	7994
474487.7	1620	6554
474564.4	877	6933
475460.9	787	13386
476082.2	1647	5083
476263.2	6849	6799
476281.1	950	8707
476746.4	1968	7226
477259.5	857	4466
479129.4	644	5976
479254.6	2225	4837
479399.3	816	5960
480055.5	2062	5722
480278.9	1142	3390
480840.5	1891	4937
481201.6	4961	9604
484648.1	1851	6940
485258.2	2963	8044
485899.6	1709	6076
486616.3	2366	9360
486732.3	1403	3297
486851.2	4285	6697
486965.2	917	6101
487478.5	4213	6298
487984.1	2132	5158
488152.3	1156	6309
488769.3	1117	7212
491171.6	1521	3783
491388.4	2909	8245
491764.2	1755	6212
493960.3	2064	4221
495321.3	779	9175
497089.7	1942	5176
497175.0	4846	4336
498374.5	584	4452
498526.6	1403	3742
499173.3	1186	6384
499199.2	335	4749
500267.5	1239	6577
500834.0	9452	7142
501944.3	1385	6138
504050.0	781	8922
505123.0	1338	3333
506990.8	2088	5992
507354.8	1288	2981
507569.2	1120	6414
508413.4	800	6048
508910.1	793	9151
509894.5	325	4563
509994.4	4248	6412
511061.2	571	10877
511256.8	1456	6571
511406.7	1499	5552
512015.2	2000	8552
513572.1	5297	6087
513651.3	1901	6677
514336.4	1183	4208
515926.8	908	5603
516660.5	7484	10483
519275.7	1183	6580
520572.1	1025	5968
520579.9	710	7231
520594.1	6252	7238
521108.9	498	5804
521359.2	1842	5141
521996.7	2172	3054
522936.5	3146	4653
523524.3	1825	9022
523693.0	4059	8821
523909.4	1254	4897
524027.9	886	3517
525008.6	293	6915
525255.8	3512	7429
527481.5	1926	6764
527838.4	1030	5396
528213.2	623	11402
529561.2	982	4143
529852.6	2087	5437
531205.2	1736	6569
531909.0	66	5665
532181.1	4039	4418
532994.0	527	5827
533816.9	667	4669
533905.9	293	6878
533978.4	2003	4083
534236.9	3329	5987
534257.5	3074	7090
534672.4	1468	6397
535346.7	1309	6697
536179.0	501	5785
537294.0	1428	8641
537862.4	1868	5398
538248.0	1956	6495
538741.1	1080	4341
539663.0	510	9933
542194.7	1025	5745
542791.2	1414	10437
543285.3	1405	4781
544445.9	1400	8331
545218.0	503	5730
545445.6	763	6585
547667.2	1098	5479
548655.8	993	9435
549328.4	2292	4162
550296.3	550	6405
550358.8	2020	4583
552663.3	6243	5161
554089.3	1527	8355
555150.6	3056	9265
555502.6	3715	12602
555691.4	1069	6736
557606.5	1891	6896
558261.5	1209	4896
559052.3	1537	13047
559971.8	534	5715
561006.7	1261	6605
561050.1	1662	5160
561151.1	1311	6722
561343.7	1707	6884
561881.4	8415	7033
564432.7	2762	4258
564514.6	787	6667
566031.0	3751	5205
566063.0	4517	7606
568122.3	399	6348
569608.0	629	5976
570502.8	1435	6887
570614.6	1178	6834
570679.5	3153	6607
570983.1	1043	6895
571530.5	1137	10562
571661.2	1279	5919
571749.7	1404	4119
571972.2	1900	8079
572085.3	573	4604
572130.2	235	4827
572601.9	1757	4076
572765.0	2740	4599
573335.2	2111	4906
573387.9	267	3888
573654.8	995	5580
573811.9	1361	4328
574708.4	566	5354
575032.1	636	8724
576459.2	4245	8767
577955.1	2100	6206
579644.4	933	5878
580390.7	419	4970
580768.5	197	6855
581333.7	1389	4906
581989.9	589	2746
583526.3	600	8932
585060.1	592	7063
585278.0	2889	5179
585391.4	574	5276
585445.4	6411	3943
587783.3	860	7067
588186.6	227	4364
589113.8	1825	6893
589170.9	543	5498
589282.1	1810	9165
589849.2	504	3615
590000.5	2197	4515
590438.1	1994	6307
590888.6	569	5552
591520.9	3682	5327
592318.3	1053	4468
593397.2	817	5671
593573.0	821	3969
593746.8	838	4070
593771.4	788	13808
593856.3	676	6030
594928.5	454	5660
595185.6	708	4115
595334.0	4791	6142
596517.7	1636	10557
597164.1	348	6111
597609.3	452	4542
597839.9	425	8039
597877.8	273	5223
598209.8	1568	5091
599023.7	302	6040
600028.9	471	7631
600320.8	284	3503
601049.7	2235	4957
601108.2	4422	3918
601703.3	2850	5493
602114.5	2043	5351
602180.7	3670	5086
602639.6	1965	7539
603046.7	1388	3001
603272.4	864	3796
603332.3	1844	4361
603593.6	1686	4743
604157.0	1288	6824
604345.9	416	5037
604391.9	6990	8256
605629.8	2849	6502
605686.4	969	7152
606278.5	824	2702
606654.4	2404	4047
606861.1	3317	6378
607127.2	4525	6839
607521.3	1866	4987
607675.0	1897	3938
610411.1	5071	6870
610836.7	558	5778
610884.8	676	3509
612870.9	474	9637
614828.8	1530	4761
615739.2	906	6962
616630.6	4479	5141
616811.6	4503	13822
616900.7	788	10444
620359.7	4648	11575
620901.4	9035	7193
620923.8	7748	6880
621047.9	2607	7389
622868.4	1178	8262
623527.8	1184	8290
624721.0	141	5301
626102.7	2830	7130
627174.8	1780	5717
627628.4	1800	5289
628923.6	1930	4547
631151.2	322	4507
631665.2	5546	7338
632398.2	431	5233
633495.9	665	5821
635962.8	1373	5466
636339.5	1180	4763
637179.2	1423	5841
638014.4	1587	5856
638658.7	1075	6643
638747.2	2127	5060
638974.1	4701	5716
639605.0	2388	8804
639946.2	3243	5042
640515.6	4788	5920
640648.6	805	8236
641308.1	348	7235
643019.1	2094	7302
643891.8	1392	5777
644817.5	1816	5913
645587.4	656	4919
646202.3	6517	8058
646567.9	992	3186
648440.1	3122	3572
648753.9	386	6116
649282.1	3069	8644
650577.9	1202	5441
650775.1	3706	5824
653381.2	668	6545
653691.3	1105	3645
653981.2	4723	5477
654202.8	872	5381
654677.2	1288	6004
655305.7	2689	4428
655703.5	1151	7665
656287.5	1658	5638
656863.9	15637	5511
657209.4	5305	4863
658549.9	1296	7377
659459.1	1405	7647
660565.4	328	4782
660921.4	1565	8671
661161.5	741	5029
661678.8	809	5929
662422.0	1698	3528
663413.8	198	4691
664038.1	1739	7308
664668.0	492	5176
664884.9	4497	3107
666439.1	5101	6189
666824.0	4416	7158
667286.3	1392	6346
667828.6	1032	5575
668050.3	5107	6121
670152.4	1681	5159
670384.7	1216	4168
670405.1	1806	7970
670638.7	1522	6930
672511.9	9086	4177
672841.3	1390	6227
674221.9	569	7727
676085.1	1076	6306
676753.0	1483	4822
676759.3	9449	6806
677038.5	686	8283
677060.4	1445	8740
677070.0	1160	7978
677827.4	3435	4519
678772.5	538	8556
678891.7	1951	7428
680163.2	2517	6134
680257.6	3596	6243
682424.5	251	5697
682601.9	2577	7214
683176.7	565	4980
683425.1	1119	3813
683768.7	3022	4197
684085.5	3663	7251
684607.8	763	7809
685005.5	4315	8300
685315.4	3639	8691
685777.7	9683	4895
686634.4	1382	5819
687167.4	2180	5211
687177.0	3240	4649
687790.7	926	4057
691581.5	4131	4789
692917.9	217	6381
692966.0	1242	5642
693011.8	381	5137
693153.5	1097	3297
694877.0	1871	7113
694903.9	1895	7494
695697.0	1232	4992
696771.0	709	5336
696937.3	1459	5128
697384.4	854	7966
698311.6	1420	10935
698870.6	4612	8913
701041.7	763	6293
702376.4	2632	7344
702749.6	1539	5120
702814.8	1007	5597
702916.9	6533	4575
703241.7	1328	8335
703773.4	2176	3945
704996.1	1809	5942
705253.1	464	5892
705281.0	670	5111
706386.3	508	3713
708283.6	1583	6741
708779.6	2832	9394
708935.0	1234	6794
709163.9	3047	7387
710301.0	898	8211
710468.4	1875	3248
710587.9	1175	6183
710910.5	5179	5876
711130.0	275	4731
711241.2	3973	5024
711474.1	1620	4698
712183.3	494	4881
712235.4	4492	4000
712954.4	1574	9463
712971.2	2843	4055
713140.0	558	3674
713452.2	5918	5825
714046.8	1245	8896
714495.5	5581	6814
714816.3	1793	7662
715044.1	1181	6529
715078.0	485	9570
715302.4	564	4649
715786.0	1879	4276
716316.1	313	14438
718532.9	1695	5965
718768.2	1905	6424
718971.5	1387	5680
719141.3	2228	4665
721613.3	562	5977
722209.5	514	5612
722497.1	945	4320
722810.2	2571	2700
725315.4	1485	4144
726613.2	1305	3429
729732.8	227	6445
731411.0	862	8165
732119.5	4561	10667
732440.9	1227	5268
732666.5	1965	5649
732939.2	2396	11429
733653.3	408	4641
733700.1	2173	6635
734432.5	731	15040
734475.3	263	7589
735491.1	1350	7660
737516.0	954	11941
737684.7	963	7822
738094.7	1091	6470
739373.8	2962	4523
739566.6	1614	6960
741071.3	1212	4639
741242.0	650	4952
741339.0	1148	4221
741890.3	1081	6631
741947.5	879	5777
742042.1	411	5852
743391.5	806	4313
745510.2	1213	5832
745872.8	1394	5920
746278.7	437	7000
747984.5	4080	2940
748089.4	1120	11044
750248.6	2667	5058
750778.6	876	4068
752371.8	1071	4438
753277.9	2016	5664
754360.7	2559	8303
754542.3	737	6909
754899.1	863	6834
755062.8	1609	6101
755268.5	668	4853
757626.1	864	4838
758069.5	1517	2901
758613.7	1821	4513
758728.6	678	5883
759869.1	1590	5722
760396.0	709	6609
760811.9	1324	8341
761221.7	1732	3910
761552.7	6863	6452
762240.5	1130	5499
762431.6	1211	9431
762711.2	1636	4355
763214.3	1948	12405
764174.7	2373	7627
765503.5	500	6308
766187.8	4941	7001
766720.5	1082	3880
767375.2	1110	11326
768772.6	2093	3805
768839.1	1153	4611
769208.2	1322	3745
769317.7	634	4849
772210.7	2517	4518
772507.8	2770	5286
773503.7	321	5685
776068.4	1873	10482
777501.1	2265	5232
778881.2	6898	5987
779154.3	1448	5526
780068.9	541	4237
780096.9	1595	7621
780387.9	1328	5161
780959.8	803	3820
781404.4	2057	6511
782078.0	1430	7547
784515.4	1072	7545
784982.7	1098	6302
785181.9	869	4898
786583.0	2002	3162
787719.4	2938	6187
789032.4	2717	7242
790755.2	2546	4563
792112.4	629	5378
793098.1	1000	3881
794152.1	256	6661
794770.6	1188	6221
795373.5	2328	6454
795893.2	621	6865
795963.0	382	6503
795981.0	1683	6784
796366.4	11194	4406
796817.0	1338	5611
797648.9	406	5830
799039.4	730	5336
799625.1	904	6541
801626.0	414	6315
802125.3	2151	6072
802220.8	2164	7318
802669.7	1018	3766
802884.4	513	8231
804194.5	2503	5720
804208.4	4132	4759
804939.0	680	5240
804998.1	1167	7948
805262.6	140	8790
805764.6	2298	7233
806145.6	637	4435
806316.1	3060	5984
806486.5	605	9519
806842.3	1705	7524
807341.9	2735	7062
808229.4	765	4317
809486.1	1653	7984
810221.4	1647	6062
810224.6	2118	5466
810788.7	280	9031
811153.2	1462	7234
813777.6	877	6371
814318.8	2197	6096
815109.8	2398	5686
815746.1	1891	9474
815859.6	3246	6918
816994.4	1225	7483
817075.8	1214	6151
817077.4	3861	7083
817221.7	547	4026
817419.5	1009	8883
817779.8	807	4078
819582.2	991	6912
820399.9	11983	6145
821052.5	1740	6949
821324.8	9850	4754
821754.8	1277	3460
823038.2	1782	16183
823252.8	1064	9213
823770.9	5863	5988
824113.4	2135	3271
824139.4	1291	5468
824286.3	1223	3722
824348.3	3388	3061
824621.3	1344	6179
824716.1	6221	2982
824915.1	929	7555
827240.1	742	5972
827689.0	1087	4683
828339.9	3068	5102
828520.1	1872	8690
828770.0	369	7825
828940.0	2494	6754
829352.5	616	4555
830270.3	10725	4505
830907.5	9756	5684
830951.8	302	5345
832333.3	487	9188
832475.8	4968	7829
833077.6	1763	5094
833543.6	616	3708
833948.5	3488	7370
836927.0	3046	5179
837294.2	2156	3510
838296.3	1131	4245
838370.4	721	8564
838823.8	589	5182
838987.1	912	4888
839450.7	998	3533
839563.0	2311	5272
839573.2	15470	4217
840631.6	789	4384
842494.5	2210	5220
842593.7	990	5726
843060.0	3279	4474
844864.1	1370	4163
845481.5	945	7235
846180.8	6781	5097
846686.5	1169	6765
846775.8	821	5943
848315.3	600	7117
848363.4	334	4553
848757.7	949	3886
849556.1	1835	5338
849613.8	1245	6927
849631.4	3654	5119
850507.6	740	5651
850631.4	890	5176
850910.8	855	6398
851648.7	1199	7669
852352.7	8117	3990
854580.4	1869	5086
854964.6	4633	9380
856255.4	2169	6028
859144.6	1850	6340
859809.9	1541	7239
860612.4	682	8408
860742.8	552	4888
861274.4	684	4693
861362.3	1113	4688
861783.9	532	4072
861903.7	1929	4867
863670.3	1121	4715
864209.8	2403	9118
864467.1	1167	5374
865228.2	211	4523
865534.5	1874	5520
865861.7	409	9991
866048.6	1522	5346
867846.0	1227	6820
867947.9	2738	4192
868181.9	854	10085
868643.8	11150	8762
869521.0	2484	5998
869740.0	1712	11213
869762.6	979	4186
870715.4	1954	6027
870767.4	466	7347
871880.0	508	7238
872340.2	398	5278
872713.3	404	7021
872826.0	2185	6797
875140.5	3755	9853
875735.6	699	5338
875997.0	791	6183
877325.2	723	5184
878148.7	887	8729
878417.8	3296	6576
878812.2	1222	6000
880749.8	440	9785
881153.4	666	8766
881944.4	4106	4380
884112.8	12763	6453
885045.8	13321	4559
885185.8	7599	6281
886275.0	1252	5842
886464.4	5280	5045
886926.6	345	4926
887350.6	9396	4668
887393.8	2902	4623
888952.0	5914	4101
891036.0	1730	12252
894011.6	2241	4025
894461.2	2341	4974
895590.7	2198	4416
895691.8	628	3871
895771.3	3052	5417
896575.2	1465	7653
896630.3	1034	3835
897559.3	3299	10644
898009.4	3856	4697
898730.6	976	9058
898928.4	834	5993
899897.9	2387	4876
900378.4	2313	5875
902799.3	706	5189
904292.8	1338	4713
904295.2	857	5563
905406.4	6788	4319
905661.7	237	8121
905790.7	1575	5535
906149.6	1020	3845
906213.3	1883	5826
907456.4	1202	6771
907814.8	1317	5681
907937.1	1741	3881
908146.1	1596	7766
908148.3	479	4075
909764.5	1096	4343
910012.4	11589	7801
910471.8	1910	8644
912373.3	1080	4317
912676.0	568	5568
913236.2	693	4357
914425.1	883	6368
916165.7	3349	5787
916498.5	226	8728
916537.4	1176	8600
916692.6	1938	3876
918579.0	2909	5522
918695.4	3417	7622
918881.8	894	7363
919218.8	4339	5337
919444.2	616	5433
920693.7	760	6560
921321.6	3868	4812
922505.2	589	6978
922679.8	819	6055
924698.4	925	3755
925268.4	199	6104
927013.9	3790	4728
927376.0	1245	12884
930161.0	867	7561
930479.2	284	5403
930960.8	1455	10329
932223.2	589	4336
932433.3	2967	5335
932697.9	2581	7430
933950.8	3242	4283
935369.5	250	8030
935378.2	2087	5373
935554.7	2944	5144
936442.9	724	5390
937322.0	2725	4000
937437.4	2724	5417
937658.6	1023	4775
938549.8	421	6352
939733.0	2312	6715
940476.2	1183	5441
940549.8	674	5252
940895.1	2341	4860
942561.0	429	7867
943448.2	771	6495
946181.3	2456	4721
946542.8	3886	7383
947395.0	1794	4955
948761.9	1457	11932
949104.4	1285	6335
950382.2	4653	6179
950986.1	1929	5761
951760.3	1195	10046
951930.4	4468	5554
953970.2	2602	5301
953978.3	530	9031
954381.7	8145	4582
954976.3	2717	3394
955639.9	604	13474
955983.2	1867	4195
956071.8	322	3761
956189.6	1694	4124
956241.4	1066	4966
957155.9	532	4332
957198.7	2360	6163
957909.3	1933	5129
959390.2	757	3364
959479.4	1101	5357
959976.8	235	7254
960012.6	1845	6308
960550.7	4367	5192
960957.7	496	6089
961572.1	989	8678
961934.3	5504	2616
963175.1	2399	4149
963363.9	1520	7079
